,centralized_coupled,decoupled,coordinated,decoupled_wds_penalties,coordinated_wds_penalties,decoupled_wds_cost,coordinated_wds_cost,decoupled_wds_vol,coordinated_wds_vol,decoupled_final_vol,coordinated_final_vol,t,start_time,wds_demand_factor,pds_demand_factor,pv_factor,outage_lines,n_outage_lines,tanks_state,batteries_state,final_tanks_ratio
216,515.381616451194,515.4489827207965,515.3815848279175,"[0.0, 0.0]","[238.0, 0.0]",74.0,18.5,912.0,228.0,"[994.0222073468867, 469.5243808107507]","[310.0222073468867, 469.5243808107507]",8,8,1,1,1,"[21, 17]",2,"[0.6618, 0.8925]","[0.7, 0.7, 0.7, 0.7]",0
217,596.6889338394154,745.1724748443362,617.2416825579445,"[0.0, 0.0]","[258.0, 0.0]",229.5625,185.73749999999998,2072.0,1787.0,"[575.8136853849269, 246.49290085536882]","[290.8136853849269, 246.49290085536882]",8,8,1,1,1,"[21, 17]",2,"[0.2025, 0.7122]","[0.7, 0.7, 0.7, 0.7]",0
218,515.4036742114517,547.7667940264673,515.4039339504208,"[0.0, 0.0]","[286.0, 0.0]",89.9625,37.0,1037.0,456.0,"[843.1020150683207, 293.4989809347061]","[262.1020150683207, 293.4989809347061]",8,8,1,1,1,"[21, 17]",2,"[0.5815, 0.7502]","[0.7, 0.7, 0.7, 0.7]",0
219,515.3598198449686,515.4041124433699,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",37.0,0.0,456.0,0.0,"[1132.1268305718445, 593.1008913351136]","[676.1268305718445, 593.1008913351136]",8,8,1,1,1,"[21, 17]",2,"[0.8347, 0.9924]","[0.7, 0.7, 0.7, 0.7]",0
220,515.3598198449686,515.4148774443127,515.3598194895653,"[0.0, 0.0]","[0.0, 0.0]",46.25,0.0,570.0,0.0,"[1136.171087696201, 373.7804177017847]","[566.1710876962011, 373.7804177017847]",8,8,1,1,1,"[21, 17]",2,"[0.8027, 0.8151]","[0.7, 0.7, 0.7, 0.7]",0
221,656.0249181407662,860.6407492917922,656.0173996790422,"[0.0, 0.0]","[238.0, 79.0]",282.1375,211.5,2585.5,2076.0,"[656.0712854840984, 161.8422375604515]","[310.57128548409844, 79.84223756045151]",8,8,1,1,1,"[21, 17]",2,"[0.2196, 0.4449]","[0.7, 0.7, 0.7, 0.7]",0
222,542.426118893517,569.8419147393645,542.4266529842054,"[0.0, 0.0]","[0.0, 142.0]",75.1,9.8,1012.0,164.0,"[1166.1353922015337, 180.63142987481626]","[646.1353922015337, 16.631429874816263]",8,8,1,1,1,"[21, 17]",2,"[0.8737, 0.3938]","[0.7, 0.7, 0.7, 0.7]",0
223,596.6889330267816,835.3414862973217,596.6889339754177,"[0.0, 0.0]","[206.0, 0.0]",261.275,185.73749999999998,2378.5,1787.0,"[606.1990515543707, 354.08560476016396]","[342.6990515543707, 190.08560476016396]",8,8,1,1,1,"[21, 17]",2,"[0.2176, 0.6666]","[0.7, 0.7, 0.7, 0.7]",0
224,515.4038250661573,576.7450936932335,515.4038329618407,"[0.0, 0.0]","[214.0, 102.0]",131.6875,37.0,1451.0,456.0,"[1001.2604713304613, 221.6026790628739]","[334.2604713304613, 57.602679062873904]",8,8,1,1,1,"[21, 17]",2,"[0.6025, 0.5595]","[0.7, 0.7, 0.7, 0.7]",0
225,569.5580492777974,653.2379511259436,569.743548020883,"[0.0, 0.0]","[0.0, 99.0]",151.2875,93.6,1779.0,1240.0,"[838.5376973404118, 223.6526237758904]","[627.5376973404118, 59.65262377589039]",8,8,1,1,1,"[21, 17]",2,"[0.6506, 0.296]","[0.7, 0.7, 0.7, 0.7]",0
226,596.6889356472764,769.9185893518361,617.2416825579445,"[0.0, 0.0]","[266.0, 40.0]",250.42499999999998,185.73749999999998,2279.0,1787.0,"[610.5670046692536, 200.71058316601238]","[282.5670046692536, 118.71058316601238]",8,8,1,1,1,"[21, 17]",2,"[0.2001, 0.6089]","[0.7, 0.7, 0.7, 0.7]",0
