Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
03/13  15:00:00,1.955730837,0.6198106954,0,0,0.8642291376,0.2279319096,1.092161047,0.2279319096,0.08090838401,0.01751855334,0.3689560641,0.3759607884
03/13  16:00:00,2.108369686,0.6357340647,0,0,0.9483148285,0.2501978094,1.198512638,0.2501978094,0.09335583772,0.0202137147,0.3792020887,0.3968594069
03/13  17:00:00,2.085055389,0.711609292,0,0,0.7726929632,0.2140945619,0.9867875251,0.2140945619,0.1431456424,0.03099436465,0.434486733,0.4694151235
03/13  18:00:00,2.146071937,0.8657843596,0,0,0.5254696503,0.1469688484,0.6724384987,0.1469688484,0.2862911831,0.06198872929,0.534863171,0.5702643544
03/13  19:00:00,2.402691316,1.003974906,0,0,0.4473742013,0.125001621,0.5723758223,0.125001621,0.5539112659,0.1199347301,0.4871085273,0.61913497
03/13  20:00:00,2.368021341,1.035965472,0,0,0.2368591492,0.06616606932,0.3030252185,0.06616606932,0.8277550471,0.1792282845,0.3987177545,0.6390690369
03/13  21:00:00,2.173175353,0.972981206,0,0,0.04185849185,0.01170368828,0.05356218013,0.01170368828,0.8899922648,0.1927040913,0.355651437,0.6610393794
03/13  22:00:00,1.920755431,1.252082333,0,0.3642687588,0,0.01010421662,0.01010421662,0.01010421662,0.7468467241,0.1617097266,0.3362622098,0.6456065534
03/13  23:00:00,1.56722085,1.895280761,0,1.151998694,0,0.03195455022,0.03195455022,0.03195455022,0.5601349668,0.1212823063,0.2749332913,0.5586897349
03/13  24:00:00,1.222491708,2.321967584,0,1.73199391,0,0.04804266418,0.04804266418,0.04804266418,0.3920945182,0.08489761438,0.1917399272,0.4854909839
03/14  01:00:00,0.8699568397,3.040835333,0,2.615597945,0,0.07255238773,0.07255238773,0.07255238773,0.1991591592,0.04312259527,0.1333217048,0.4015749927
03/14  02:00:00,0.7381794056,3.531977358,0,3.181435837,0,0.08824780079,0.08824780079,0.08824780079,0.1182507345,0.02560403742,0.1161060438,0.3697447891
03/14  03:00:00,0.6927204967,4.200100466,0,3.866013992,0,0.1072368736,0.1072368736,0.1072368736,0.08090838401,0.01751855334,0.1013727928,0.365457893
03/14  04:00:00,0.6884431413,4.570777699,0,4.230653336,0,0.1173513696,0.1173513696,0.1173513696,0.08090838401,0.01751855334,0.09212521671,0.3603136176
03/14  05:00:00,0.7007578733,5.160974508,0,4.761008037,0,0.1320625373,0.1320625373,0.1320625373,0.08090838401,0.01751855334,0.1033396762,0.3467027225
03/14  06:00:00,0.7758796016,5.891901685,0,5.229316259,0,0.1450526376,0.1450526376,0.1450526376,0.08713211595,0.01886613402,0.1177103405,0.3868923735
03/14  07:00:00,0.9530715144,6.19531044,0,5.047176271,0,0.1400003737,0.1400003737,0.1400003737,0.1369218398,0.02964678848,0.1792604211,0.4470160914
03/14  08:00:00,1.215560171,5.570007744,0,4.290749268,0,0.119018332,0.119018332,0.119018332,0.2427251724,0.05255567356,0.2685469042,0.4749880885
03/14  09:00:00,1.086863951,4.477405923,0,3.251189246,0,0.0901826457,0.0901826457,0.0901826457,0.1929353565,0.0417750191,0.3401699371,0.4015749927
