Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
01/29  02:00:00,0.9355441068,9.336275354,0,8.916669351,0,0.2477933192,0.2477933192,0.2477933192,0.1175269902,0.02544735196,0.1029756859,0.4215747595
01/29  03:00:00,0.8949343182,10.0896841,0,9.690966426,0,0.2694002359,0.2694002359,0.2694002359,0.08394788064,0.01817667514,0.08649659032,0.4166869362
01/29  04:00:00,0.885938543,10.34680682,0,9.940007666,0,0.2764208317,0.2764208317,0.2764208317,0.08394788064,0.01817667514,0.07634560719,0.4108215483
01/29  05:00:00,0.9111863048,11.39218129,0,10.91329526,0,0.3035709347,0.3035709347,0.3035709347,0.08394788064,0.01817667514,0.08996210506,0.3953027093
01/29  06:00:00,0.9647602913,11.37202833,0,10.59164083,0,0.2946882906,0.2946882906,0.2946882906,0.08394788064,0.01817667514,0.1065953922,0.4411260527
01/29  07:00:00,1.228628043,11.63614382,0,10.29081823,0,0.2863635265,0.2863635265,0.2863635265,0.1930801059,0.04180636071,0.1774742756,0.5096777745
01/29  08:00:00,1.624214731,10.98188837,0,9.47669825,0,0.2638460246,0.2638460246,0.2638460246,0.3945550487,0.08543037652,0.2810864593,0.5415708215
01/29  09:00:00,1.515029083,9.046765424,0,7.588509359,0,0.2113252315,0.2113252315,0.2113252315,0.3777654765,0.08179504375,0.3660504839,0.4578668475
01/29  10:00:00,1.261234197,7.197985078,0,5.886184266,0,0.1639224722,0.1639224722,0.1639224722,0.1930801059,0.04180636071,0.4525175454,0.3896817125
01/29  11:00:00,1.224954207,6.017380998,0,4.87421847,0,0.1356622432,0.1356622432,0.1356622432,0.1595009665,0.0345356726,0.4761829433,0.3988463812
01/29  12:00:00,1.192300268,3.945042452,0,2.950738397,0,0.082097024,0.082097024,0.082097024,0.1595009665,0.0345356726,0.4969720281,0.3989685768
01/29  13:00:00,1.13398825,2.539229902,0,1.656078794,0,0.04606184632,0.04606184632,0.04606184632,0.1595009665,0.0345356726,0.4814159451,0.3922478197
01/29  14:00:00,1.081676028,1.710748757,0,0.891783979,0,0.02478295553,0.02478295553,0.02478295553,0.1595009665,0.0345356726,0.4368189035,0.4058115294
01/29  15:00:00,1.064073363,1.084525716,0,0.3217329148,0,0.008934019299,0.008934019299,0.008934019299,0.167895801,0.03635335027,0.4020020896,0.4286621033
01/29  16:00:00,1.146881661,1.034166932,0,0.2568218193,0,0.007127644578,0.007127644578,0.007127644578,0.2098696756,0.04544169348,0.4117264056,0.4524902419
01/29  17:00:00,1.470747588,1.434789807,0,0.5695317144,0,0.01580672553,0.01580672553,0.01580672553,0.3525810724,0.07634203331,0.4705751059,0.5352166512
01/29  18:00:00,2.117885527,3.659575031,0,2.622295513,0,0.07281932362,0.07281932362,0.07281932362,0.654793535,0.1417780683,0.578065906,0.6502026943
01/29  19:00:00,2.547131402,4.218438083,0,3.01184084,0,0.08357522408,0.08357522408,0.08357522408,0.9737954681,0.2108494361,0.5227613937,0.7059238799
01/29  20:00:00,2.534186971,4.98656571,0,3.736878989,0,0.1038002474,0.1038002474,0.1038002474,1.032558912,0.2235731121,0.4253764414,0.7286522582
01/29  21:00:00,2.373292713,6.119299996,0,4.943557528,0,0.1373336194,0.1373336194,0.1373336194,0.8898475155,0.1926727497,0.3795104754,0.7537023526
01/29  22:00:00,2.199243374,7.345976525,0,6.275806317,0,0.1743879218,0.1743879218,0.1743879218,0.7471361211,0.1617724098,0.3596147321,0.7361061888
01/29  23:00:00,1.824545281,7.874508574,0,6.976326713,0,0.1939244996,0.1939244996,0.1939244996,0.5624508497,0.1217837268,0.2891546333,0.6370055714
01/29  24:00:00,1.441448904,8.128496499,0,7.420093838,0,0.2062856826,0.2062856826,0.2062856826,0.3861602118,0.08361269885,0.1916183221,0.5535459886
01/30  01:00:00,1.055706066,8.303931326,0,7.813857506,0,0.2173464085,0.2173464085,0.2173464085,0.2014749428,0.04362401581,0.115167851,0.4578668475
01/30  02:00:00,0.9142894291,8.717595484,0,8.308215275,0,0.2311435029,0.2311435029,0.2311435029,0.1175269902,0.02544735196,0.09837082448,0.4215747595
01/30  03:00:00,0.8616488628,8.983078997,0,8.595072971,0,0.2391612254,0.2391612254,0.2391612254,0.08394788064,0.01817667514,0.0834501455,0.4166869362
01/30  04:00:00,0.8419704817,8.803263323,0,8.408824999,0,0.234045742,0.234045742,0.234045742,0.08394788064,0.01817667514,0.07475263567,0.4108215483
01/30  05:00:00,0.8483090947,9.214316344,0,8.758523178,0,0.2438100728,0.2438100728,0.2438100728,0.08394788064,0.01817667514,0.08684575686,0.3953027093
01/30  06:00:00,0.9093673718,9.500443299,0,8.767609995,0,0.2440748457,0.2440748457,0.2440748457,0.08394788064,0.01817667514,0.1018159176,0.4411260527
01/30  07:00:00,1.181835172,10.29900175,0,9.051216851,0,0.2519670859,0.2519670859,0.2519670859,0.1930801059,0.04180636071,0.1650778447,0.5096777745
01/30  08:00:00,1.556178917,9.307857821,0,7.919482876,0,0.2204984661,0.2204984661,0.2204984661,0.3945550487,0.08543037652,0.2563982039,0.5415708215
01/30  09:00:00,1.466433158,8.545711899,0,7.202212772,0,0.200572824,0.200572824,0.200572824,0.3777654765,0.08179504375,0.3282069664,0.4578668475
01/30  10:00:00,1.228535506,7.822493772,0,6.601172756,0,0.1837600157,0.1837600157,0.1837600157,0.1930801059,0.04180636071,0.3999813108,0.3896817125
01/30  11:00:00,1.199330229,7.167254761,0,6.088360618,0,0.1694405327,0.1694405327,0.1694405327,0.1595009665,0.0345356726,0.416780676,0.3988463812
