Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
01/01 01:00:00,1.077209598,8.836504276,0,8.334331033,0,0.2311806437,0.2311806437,0.2311806437,0.2014749428,0.04362401581,0.1228371479,0.4578668475
01/01 02:00:00,0.9239688923,8.934661557,0,8.515937361,0,0.2362181047,0.2362181047,0.2362181047,0.1175269902,0.02544735196,0.1029756859,0.4215747595
01/01 03:00:00,0.8665069687,9.083129315,0,8.687352767,0,0.2409728864,0.2409728864,0.2409728864,0.08394788064,0.01817667514,0.08649659032,0.4166869362
01/01 04:00:00,0.8895333662,10.49901701,0,10.09488998,0,0.280015655,0.280015655,0.280015655,0.08394788064,0.01817667514,0.07634560719,0.4108215483
01/01 05:00:00,0.8952066497,10.83946167,0,10.36800005,0,0.2875912796,0.2875912796,0.2875912796,0.08394788064,0.01817667514,0.08996210506,0.3953027093
01/01 06:00:00,0.9602255151,11.22640375,0,10.4603716,0,0.2901535144,0.2901535144,0.2901535144,0.08394788064,0.01817667514,0.1065953922,0.4411260527
01/01 07:00:00,1.227724412,11.60564208,0,10.29116117,0,0.2854598952,0.2854598952,0.2854598952,0.1930801059,0.04180636071,0.1774742756,0.5096777745
01/01 08:00:00,1.664917974,12.45030013,0,10.97935526,0,0.304549268,0.304549268,0.304549268,0.3945550487,0.08543037652,0.2810864593,0.5415708215
01/01 09:00:00,1.54827378,10.24688029,0,8.81703031,0,0.2445699282,0.2445699282,0.2445699282,0.3777654765,0.08179504375,0.3660504839,0.4578668475
01/01 10:00:00,1.295738584,8.449896852,0,7.153519015,0,0.1984268592,0.1984268592,0.1984268592,0.1930801059,0.04180636071,0.4525175454,0.3896817125
01/01 11:00:00,1.237119195,6.458488911,0,5.329343588,0,0.1478272313,0.1478272313,0.1478272313,0.1595009665,0.0345356726,0.4761829433,0.3988463812
01/01 12:00:00,1.189660162,3.843166974,0,2.864514281,0,0.07945691775,0.07945691775,0.07945691775,0.1595009665,0.0345356726,0.4969720281,0.3989685768
01/01 13:00:00,1.134712,2.554266261,0,1.686675125,0,0.04678559558,0.04678559558,0.04678559558,0.1595009665,0.0345356726,0.4814159451,0.3922478197
01/01 14:00:00,1.074561214,1.439969396,0,0.63695708,0,0.01766814243,0.01766814243,0.01766814243,0.1595009665,0.0345356726,0.4368189035,0.4058115294
01/01 15:00:00,1.055139344,0.7471267322,0,0,0,0,0,0,0.167895801,0.03635335027,0.4020020896,0.4286621033
01/01 16:00:00,1.139754016,0.7569375313,0,0,0,0,0,0,0.2098696756,0.04544169348,0.4117264056,0.4524902419
01/01 17:00:00,1.481051842,1.787126259,0,0.9413311758,0,0.02611097955,0.02611097955,0.02611097955,0.3525810724,0.07634203331,0.4705751059,0.5352166512
01/01 18:00:00,2.108387653,3.299171254,0,2.28281187,0,0.06332144902,0.06332144902,0.06332144902,0.654793535,0.1417780683,0.578065906,0.6502026943
01/01 19:00:00,2.547727282,4.213629333,0,3.03446618,0,0.08417110407,0.08417110407,0.08417110407,0.9737954681,0.2108494361,0.5227613937,0.7059238799
01/01 20:00:00,2.51790406,4.375445021,0,3.15510172,0,0.08751733568,0.08751733568,0.08751733568,1.032558912,0.2235731121,0.4253764414,0.7286522582
01/01 21:00:00,2.379953426,6.341818305,0,5.191163153,0,0.1439943332,0.1439943332,0.1439943332,0.8898475155,0.1926727497,0.3795104754,0.7537023526
01/01 22:00:00,2.179584835,6.626354042,0,5.578174186,0,0.1547293831,0.1547293831,0.1547293831,0.7471361211,0.1617724098,0.3596147321,0.7361061888
01/01 23:00:00,1.815833917,7.558562319,0,6.677148911,0,0.1852131356,0.1852131356,0.1852131356,0.5624508497,0.1217837268,0.2891546333,0.6370055714
02/01 1078272:00:00,1.465380205,8.998699319,0,8.299589953,0,0.2302169833,0.2302169833,0.2302169833,0.3861602118,0.08361269885,0.1916183221,0.5535459886
01/02 01:00:00,1.117419911,10.5531103,0,10.06044667,0,0.2790602543,0.2790602543,0.2790602543,0.2014749428,0.04362401581,0.115167851,0.4578668475
01/02 02:00:00,0.9824429016,11.20585179,0,10.790004,0,0.2992969754,0.2992969754,0.2992969754,0.1175269902,0.02544735196,0.09837082448,0.4215747595
01/02 03:00:00,0.93349796,11.60931979,0,11.21228378,0,0.3110103225,0.3110103225,0.3110103225,0.08394788064,0.01817667514,0.0834501455,0.4166869362
01/02 04:00:00,0.9278628429,11.93906814,0,11.53414066,0,0.3199381032,0.3199381032,0.3199381032,0.08394788064,0.01817667514,0.07475263567,0.4108215483
01/02 05:00:00,0.9438390558,12.69979294,0,12.23360282,0,0.3393400339,0.3393400339,0.3393400339,0.08394788064,0.01817667514,0.08684575686,0.3953027093
01/02 06:00:00,1.009220934,13.13861835,0,12.39901903,0,0.3439284075,0.3439284075,0.3439284075,0.08394788064,0.01817667514,0.1018159176,0.4411260527
01/02 07:00:00,1.262455014,13.23246898,0,11.99014552,0,0.3325869284,0.3325869284,0.3325869284,0.1930801059,0.04180636071,0.1650778447,0.5096777745
01/02 08:00:00,1.671016292,13.47122296,0,12.08924704,0,0.3353358417,0.3353358417,0.3353358417,0.3945550487,0.08543037652,0.2563982039,0.5415708215
01/02 09:00:00,1.54849491,11.52651694,0,10.18930511,0,0.2826345757,0.2826345757,0.2826345757,0.3777654765,0.08179504375,0.3282069664,0.4578668475
01/02 10:00:00,1.276595146,9.566663363,0,8.357368191,0,0.2318196566,0.2318196566,0.2318196566,0.1930801059,0.04180636071,0.3999813108,0.3896817125
01/02 11:00:00,1.205707879,7.396529359,0,6.33844993,0,0.1758181825,0.1758181825,0.1758181825,0.1595009665,0.0345356726,0.416780676,0.3988463812
01/02 12:00:00,1.160845684,4.953707498,0,4.03337978,0,0.1118793254,0.1118793254,0.1118793254,0.1595009665,0.0345356726,0.4357351423,0.3989685768
01/02 13:00:00,1.113129635,3.737102825,0,2.91950084,0,0.08098215451,0.08098215451,0.08098215451,0.1595009665,0.0345356726,0.4256370215,0.3922478197
01/02 14:00:00,1.060290554,2.717635831,0,1.955782311,0,0.05425018659,0.05425018659,0.05425018659,0.1595009665,0.0345356726,0.3859661991,0.4058115294
01/02 15:00:00,1.038152931,1.744309879,0,1.033229486,0,0.02866008763,0.02866008763,0.02866008763,0.167895801,0.03635335027,0.3563555889,0.4286621033
01/02 16:00:00,1.109632883,1.194151154,0,0.4727870035,0,0.01311433436,0.01311433436,0.01311433436,0.2098696756,0.04544169348,0.3684909374,0.4524902419
01/02 17:00:00,1.452066763,2.204686261,0,1.407081914,0,0.03903013947,0.03903013947,0.03903013947,0.3525810724,0.07634203331,0.428670867,0.5352166512
01/02 18:00:00,2.087344874,3.966651147,0,3.011086467,0,0.08352258928,0.08352258928,0.08352258928,0.654793535,0.1417780683,0.5368219875,0.6502026943
01/02 19:00:00,2.51869336,4.528186215,0,3.430840762,0,0.09516588346,0.09516588346,0.09516588346,0.9737954681,0.2108494361,0.4827326923,0.7059238799
01/02 20:00:00,2.486751809,4.596727957,0,3.472350608,0,0.09631729837,0.09631729837,0.09631729837,1.032558912,0.2235731121,0.3854242283,0.7286522582
01/02 21:00:00,2.347320534,6.539048136,0,5.480715509,0,0.1520260396,0.1520260396,0.1520260396,0.8898475155,0.1926727497,0.3388458768,0.7537023526
01/02 22:00:00,2.135859013,6.468746052,0,5.499420853,0,0.1525448951,0.1525448951,0.1525448951,0.7471361211,0.1617724098,0.3180733985,0.7361061888
01/02 23:00:00,1.767447866,6.941806382,0,6.122779218,0,0.1698358315,0.1698358315,0.1698358315,0.5624508497,0.1217837268,0.2561458861,0.6370055714
02/02 1079016:00:00,1.415047217,7.797639592,0,7.138418004,0,0.198007982,0.198007982,0.198007982,0.3861602118,0.08361269885,0.1734943359,0.5535459886
01/03 01:00:00,1.088459588,9.505040004,0,9.016393344,0,0.2500999311,0.2500999311,0.2500999311,0.2014749428,0.04362401581,0.115167851,0.4578668475
01/03 02:00:00,0.9880651247,11.40944432,0,10.99269168,0,0.3049191985,0.3049191985,0.3049191985,0.1175269902,0.02544735196,0.09837082448,0.4215747595
01/03 03:00:00,0.9562239079,12.43143322,0,12.03158063,0,0.3337362704,0.3337362704,0.3337362704,0.08394788064,0.01817667514,0.0834501455,0.4166869362
01/03 04:00:00,0.9410338213,12.4182331,0,12.00896975,0,0.3331090816,0.3331090816,0.3331090816,0.08394788064,0.01817667514,0.07475263567,0.4108215483
01/03 05:00:00,0.9289747729,12.16928329,0,11.69772814,0,0.3244757509,0.3244757509,0.3244757509,0.08394788064,0.01817667514,0.08684575686,0.3953027093
01/03 06:00:00,0.9846206707,12.25437263,0,11.51215094,0,0.3193281447,0.3193281447,0.3193281447,0.08394788064,0.01817667514,0.1018159176,0.4411260527
01/03 07:00:00,1.244161989,12.57657755,0,11.33066068,0,0.314293903,0.314293903,0.314293903,0.1930801059,0.04180636071,0.1650778447,0.5096777745
01/03 08:00:00,1.631860166,12.06171594,0,10.67762315,0,0.2961797155,0.2961797155,0.2961797155,0.3945550487,0.08543037652,0.2563982039,0.5415708215
01/03 09:00:00,1.503755239,9.911418166,0,8.576387953,0,0.2378949048,0.2378949048,0.2378949048,0.3777654765,0.08179504375,0.3282069664,0.4578668475
01/03 10:00:00,1.224246062,7.672694006,0,6.470122827,0,0.1794705723,0.1794705723,0.1794705723,0.1930801059,0.04180636071,0.3999813108,0.3896817125
01/03 11:00:00,1.15679442,5.622784799,0,4.575062852,0,0.1269047235,0.1269047235,0.1269047235,0.1595009665,0.0345356726,0.416780676,0.3988463812
01/03 12:00:00,1.114185464,3.262261457,0,2.351224589,0,0.06521910539,0.06521910539,0.06521910539,0.1595009665,0.0345356726,0.4357351423,0.3989685768
01/03 13:00:00,1.053951967,1.593793918,0,0.7860771123,0,0.02180448702,0.02180448702,0.02180448702,0.1595009665,0.0345356726,0.4256370215,0.3922478197
01/03 14:00:00,1.006040368,0.7492570957,0,0,0,0,0,0,0.1595009665,0.0345356726,0.3859661991,0.4058115294
01/03 15:00:00,1.009492843,0.696799005,0,0,0,0,0,0,0.167895801,0.03635335027,0.3563555889,0.4286621033
01/03 16:00:00,1.096518548,0.7067785465,0,0,0,0,0,0,0.2098696756,0.04544169348,0.3684909374,0.4524902419
01/03 17:00:00,1.413036624,0.7846586827,0,0,0,0,0,0,0.3525810724,0.07634203331,0.428670867,0.5352166512
01/03 18:00:00,2.025371452,1.720820707,0,0.7768725221,0,0.02154916682,0.02154916682,0.02154916682,0.654793535,0.1417780683,0.5368219875,0.6502026943
01/03 19:00:00,2.450459744,2.056912937,0,0.9709395818,0,0.02693226807,0.02693226807,0.02693226807,0.9737954681,0.2108494361,0.4827326923,0.7059238799
01/03 20:00:00,2.440521737,2.922538494,0,1.80570273,0,0.0500872257,0.0500872257,0.0500872257,1.032558912,0.2235731121,0.3854242283,0.7286522582
01/03 21:00:00,2.280021044,4.104448853,0,3.054490619,0,0.0847265491,0.0847265491,0.0847265491,0.8898475155,0.1926727497,0.3388458768,0.7537023526
01/03 22:00:00,2.106417828,5.401565569,0,4.438031906,0,0.1231037103,0.1231037103,0.1231037103,0.7471361211,0.1617724098,0.3180733985,0.7361061888
01/03 23:00:00,1.742842308,6.048392291,0,5.23572026,0,0.1452302741,0.1452302741,0.1452302741,0.5624508497,0.1217837268,0.2561458861,0.6370055714
02/03 1079688:00:00,1.386113149,6.746759629,0,6.095311206,0,0.169073914,0.169073914,0.169073914,0.3861602118,0.08361269885,0.1734943359,0.5535459886
01/04 01:00:00,1.046849522,7.997596572,0,7.516302073,0,0.208489865,0.208489865,0.208489865,0.2014749428,0.04362401581,0.115167851,0.4578668475
01/04 02:00:00,0.9314542619,9.358788644,0,8.951804247,0,0.2483083357,0.2483083357,0.2483083357,0.1175269902,0.02544735196,0.09837082448,0.4215747595
01/04 03:00:00,0.8871326783,9.930229727,0,9.540761461,0,0.2646450408,0.2646450408,0.2646450408,0.08394788064,0.01817667514,0.0834501455,0.4166869362
01/04 04:00:00,0.8939625529,10.70986563,0,10.31199578,0,0.2860378132,0.2860378132,0.2860378132,0.08394788064,0.01817667514,0.07475263567,0.4108215483
01/04 05:00:00,0.9020365271,11.18846698,0,10.72657305,0,0.2975375052,0.2975375052,0.2975375052,0.08394788064,0.01817667514,0.08684575686,0.3953027093
01/04 06:00:00,0.9788512469,12.03975817,0,11.30415651,0,0.3135587209,0.3135587209,0.3135587209,0.08394788064,0.01817667514,0.1018159176,0.4411260527
01/04 07:00:00,1.281533861,13.92041055,0,12.67796011,0,0.3516657748,0.3516657748,0.3516657748,0.1930801059,0.04180636071,0.1650778447,0.5096777745
01/04 08:00:00,1.680799234,13.82419837,0,12.44193348,0,0.3451187839,0.3451187839,0.3451187839,0.3945550487,0.08543037652,0.2563982039,0.5415708215
01/04 09:00:00,1.542969341,11.32689927,0,9.99010193,0,0.2771090068,0.2771090068,0.2771090068,0.3777654765,0.08179504375,0.3282069664,0.4578668475
01/04 10:00:00,1.240307318,8.257729967,0,7.049149778,0,0.1955318281,0.1955318281,0.1955318281,0.1930801059,0.04180636071,0.3999813108,0.3896817125
01/04 11:00:00,1.161038325,5.778426413,0,4.728060567,0,0.1311486286,0.1311486286,0.1311486286,0.1595009665,0.0345356726,0.416780676,0.3988463812
01/04 12:00:00,1.117619346,3.386883281,0,2.475020048,0,0.06865298795,0.06865298795,0.06865298795,0.1595009665,0.0345356726,0.4357351423,0.3989685768
01/04 13:00:00,1.055143844,1.636179144,0,0.8290456341,0,0.02299636319,0.02299636319,0.02299636319,0.1595009665,0.0345356726,0.4256370215,0.3922478197
01/04 14:00:00,1.006040368,0.7478480297,0,0,0,0,0,0,0.1595009665,0.0345356726,0.3859661991,0.4058115294
01/04 15:00:00,1.009492843,0.6953794369,0,0,0,0,0,0,0.167895801,0.03635335027,0.3563555889,0.4286621033
01/04 16:00:00,1.096518548,0.7055355201,0,0,0,0,0,0,0.2098696756,0.04544169348,0.3684909374,0.4524902419
01/04 17:00:00,1.413036624,0.7840635933,0,0,0,0,0,0,0.3525810724,0.07634203331,0.428670867,0.5352166512
01/04 18:00:00,2.02692824,1.776893462,0,0.832996558,0,0.02310595532,0.02310595532,0.02310595532,0.654793535,0.1417780683,0.5368219875,0.6502026943
01/04 19:00:00,2.452310495,2.12365152,0,1.037661293,0,0.02878301867,0.02878301867,0.02878301867,0.9737954681,0.2108494361,0.4827326923,0.7059238799
01/04 20:00:00,2.432933679,2.648239959,0,1.532144411,0,0.04249916758,0.04249916758,0.04249916758,1.032558912,0.2235731121,0.3854242283,0.7286522582
01/04 21:00:00,2.253878288,3.157252021,0,2.11201387,0,0.05858379324,0.05858379324,0.05858379324,0.8898475155,0.1926727497,0.3388458768,0.7537023526
01/04 22:00:00,2.083226713,4.559288649,0,3.60196524,0,0.09991259521,0.09991259521,0.09991259521,0.7471361211,0.1617724098,0.3180733985,0.7361061888
01/04 23:00:00,1.749509086,6.288599571,0,5.476065339,0,0.1518970515,0.1518970515,0.1518970515,0.5624508497,0.1217837268,0.2561458861,0.6370055714
02/04 1080432:00:00,1.404476291,7.411931466,0,6.757323836,0,0.1874370562,0.1874370562,0.1874370562,0.3861602118,0.08361269885,0.1734943359,0.5535459886
01/05 01:00:00,1.060404656,8.48854191,0,8.00498043,0,0.2220449993,0.2220449993,0.2220449993,0.2014749428,0.04362401581,0.115167851,0.4578668475
01/05 02:00:00,0.9226373055,9.041944478,0,8.633942716,0,0.2394913793,0.2394913793,0.2394913793,0.1175269902,0.02544735196,0.09837082448,0.4215747595
01/05 03:00:00,0.8757027508,9.519933494,0,9.128699284,0,0.2532151133,0.2532151133,0.2532151133,0.08394788064,0.01817667514,0.0834501455,0.4166869362
01/05 04:00:00,0.8948722997,10.74439448,0,10.34479321,0,0.28694756,0.28694756,0.28694756,0.08394788064,0.01817667514,0.07475263567,0.4108215483
01/05 05:00:00,0.8783776507,10.3352085,0,9.873643046,0,0.2738786288,0.2738786288,0.2738786288,0.08394788064,0.01817667514,0.08684575686,0.3953027093
01/05 06:00:00,0.9781923021,12.01532823,0,11.28040078,0,0.3128997761,0.3128997761,0.3128997761,0.08394788064,0.01817667514,0.1018159176,0.4411260527
01/05 07:00:00,1.270729892,13.52988942,0,12.28846447,0,0.3408618058,0.3408618058,0.3408618058,0.1930801059,0.04180636071,0.1650778447,0.5096777745
01/05 08:00:00,1.603519709,11.03698354,0,9.655916713,0,0.2678392582,0.2678392582,0.2678392582,0.3945550487,0.08543037652,0.2563982039,0.5415708215
01/05 09:00:00,1.466004853,8.546657473,0,7.215442635,0,0.2001445187,0.2001445187,0.2001445187,0.3777654765,0.08179504375,0.3282069664,0.4578668475
01/05 10:00:00,1.19215317,6.511161778,0,5.313136747,0,0.1473776801,0.1473776801,0.1473776801,0.1930801059,0.04180636071,0.3999813108,0.3896817125
01/05 11:00:00,1.134844875,4.827825979,0,3.783756251,0,0.104955179,0.104955179,0.104955179,0.1595009665,0.0345356726,0.416780676,0.3988463812
01/05 12:00:00,1.094203861,2.538121728,0,1.630864572,0,0.04523750259,0.04523750259,0.04523750259,0.1595009665,0.0345356726,0.4357351423,0.3989685768
01/05 13:00:00,1.043742291,1.221775454,0,0.4180064012,0,0.01159481049,0.01159481049,0.01159481049,0.1595009665,0.0345356726,0.4256370215,0.3922478197
01/05 14:00:00,1.006040368,0.7443085063,0,0,0,0,0,0,0.1595009665,0.0345356726,0.3859661991,0.4058115294
01/05 15:00:00,1.009492843,0.6914675798,0,0,0,0,0,0,0.167895801,0.03635335027,0.3563555889,0.4286621033
01/05 16:00:00,1.096518548,0.7025508786,0,0,0,0,0,0,0.2098696756,0.04544169348,0.3684909374,0.4524902419
01/05 17:00:00,1.413036624,0.7805161243,0,0,0,0,0,0,0.3525810724,0.07634203331,0.428670867,0.5352166512
01/05 18:00:00,2.020108989,1.528537878,0,0.5871546039,0,0.01628670361,0.01628670361,0.01628670361,0.654793535,0.1417780683,0.5368219875,0.6502026943
01/05 19:00:00,2.443023021,1.787318065,0,0.7028370568,0,0.0194955447,0.0194955447,0.0194955447,0.9737954681,0.2108494361,0.4827326923,0.7059238799
01/05 20:00:00,2.46245822,3.714741255,0,2.59653847,0,0.07202370922,0.07202370922,0.07202370922,1.032558912,0.2235731121,0.3854242283,0.7286522582
01/05 21:00:00,2.31133823,5.238701434,0,4.183511589,0,0.1160437351,0.1160437351,0.1160437351,0.8898475155,0.1926727497,0.3388458768,0.7537023526
01/05 22:00:00,2.081456944,4.500219948,0,3.538162981,0,0.09814282542,0.09814282542,0.09814282542,0.7471361211,0.1617724098,0.3180733985,0.7361061888
01/05 23:00:00,1.762200579,6.748335645,0,5.933608436,0,0.1645885449,0.1645885449,0.1645885449,0.5624508497,0.1217837268,0.2561458861,0.6370055714
02/05 1081152:00:00,1.418770489,7.930041976,0,7.272646291,0,0.2017312541,0.2017312541,0.2017312541,0.3861602118,0.08361269885,0.1734943359,0.5535459886
01/06 01:00:00,1.043424444,7.875666677,0,7.392824035,0,0.2050647872,0.2050647872,0.2050647872,0.2014749428,0.04362401581,0.115167851,0.4578668475
01/06 02:00:00,0.9011161111,8.264369088,0,7.858078632,0,0.2179701849,0.2179701849,0.2179701849,0.1175269902,0.02544735196,0.09837082448,0.4215747595
01/06 03:00:00,0.8755806187,9.51121922,0,9.124296282,0,0.2530929812,0.2530929812,0.2530929812,0.08394788064,0.01817667514,0.0834501455,0.4166869362
01/06 04:00:00,0.8566103334,9.360122147,0,8.965404836,0,0.2486855937,0.2486855937,0.2486855937,0.08394788064,0.01817667514,0.07475263567,0.4108215483
01/06 05:00:00,0.8501597162,9.311475381,0,8.856353695,0,0.2456606943,0.2456606943,0.2456606943,0.08394788064,0.01817667514,0.08684575686,0.3953027093
01/06 06:00:00,0.9036040922,9.318250311,0,8.59140908,0,0.2383115662,0.2383115662,0.2383115662,0.08394788064,0.01817667514,0.1018159176,0.4411260527
01/06 07:00:00,1.182764327,10.348553,0,9.11720356,0,0.2528962408,0.2528962408,0.2528962408,0.1930801059,0.04180636071,0.1650778447,0.5096777745
01/06 08:00:00,1.551932489,9.166200611,0,7.79613744,0,0.2162520381,0.2162520381,0.2162520381,0.3945550487,0.08543037652,0.2563982039,0.5415708215
01/06 09:00:00,1.448118401,7.893460365,0,6.570615246,0,0.1822580668,0.1822580668,0.1822580668,0.3777654765,0.08179504375,0.3282069664,0.4578668475
01/06 10:00:00,1.184383174,6.225839433,0,5.033019371,0,0.1396076846,0.1396076846,0.1396076846,0.1930801059,0.04180636071,0.3999813108,0.3896817125
01/06 11:00:00,1.136225901,4.874849548,0,3.833543837,0,0.1063362048,0.1063362048,0.1063362048,0.1595009665,0.0345356726,0.416780676,0.3988463812
01/06 12:00:00,1.097494903,2.655635609,0,1.749510466,0,0.04852854466,0.04852854466,0.04852854466,0.1595009665,0.0345356726,0.4357351423,0.3989685768
01/06 13:00:00,1.05605209,1.665401554,0,0.8617889603,0,0.02390460924,0.02390460924,0.02390460924,0.1595009665,0.0345356726,0.4256370215,0.3922478197
01/06 14:00:00,1.006040368,0.7457297525,0,0,0,0,0,0,0.1595009665,0.0345356726,0.3859661991,0.4058115294
01/06 15:00:00,1.009492843,0.6943182869,0,0,0,0,0,0,0.167895801,0.03635335027,0.3563555889,0.4286621033
01/06 16:00:00,1.096518548,0.7057099261,0,0,0,0,0,0,0.2098696756,0.04544169348,0.3684909374,0.4524902419
01/06 17:00:00,1.417703875,0.9531733616,0,0.1682598231,0,0.004667250923,0.004667250923,0.004667250923,0.3525810724,0.07634203331,0.428670867,0.5352166512
01/06 18:00:00,2.04095534,2.284691478,0,1.338689821,0,0.03713305523,0.03713305523,0.03713305523,0.654793535,0.1417780683,0.5368219875,0.6502026943
01/06 19:00:00,2.475297283,2.955282189,0,1.866361736,0,0.05176980681,0.05176980681,0.05176980681,0.9737954681,0.2108494361,0.4827326923,0.7059238799
01/06 20:00:00,2.47347727,4.114382142,0,2.993788038,0,0.08304275928,0.08304275928,0.08304275928,1.032558912,0.2235731121,0.3854242283,0.7286522582
01/06 21:00:00,2.296705774,4.708647827,0,3.655994564,0,0.1014112798,0.1014112798,0.1014112798,0.8898475155,0.1926727497,0.3388458768,0.7537023526
01/06 22:00:00,2.09256336,4.898758471,0,3.938562189,0,0.1092492413,0.1092492413,0.1092492413,0.7471361211,0.1617724098,0.3180733985,0.7361061888
01/06 23:00:00,1.742714909,6.041051818,0,5.231127388,0,0.1451028753,0.1451028753,0.1451028753,0.5624508497,0.1217837268,0.2561458861,0.6370055714
02/06 1081896:00:00,1.383170358,6.636768796,0,5.989220152,0,0.1661311225,0.1661311225,0.1661311225,0.3861602118,0.08361269885,0.1734943359,0.5535459886
01/07 01:00:00,1.042426758,7.570737165,0,7.080369197,0,0.1963978035,0.1963978035,0.1963978035,0.2014749428,0.04362401581,0.1228371479,0.4578668475
01/07 02:00:00,0.9002754433,8.067335717,0,7.661760973,0,0.2125246558,0.2125246558,0.2125246558,0.1175269902,0.02544735196,0.1029756859,0.4215747595
01/07 03:00:00,0.8688861178,9.159116159,0,8.77312386,0,0.2433520355,0.2433520355,0.2433520355,0.08394788064,0.01817667514,0.08649659032,0.4166869362
01/07 04:00:00,0.8523214121,9.14694066,0,8.75335576,0,0.2428037009,0.2428037009,0.2428037009,0.08394788064,0.01817667514,0.07634560719,0.4108215483
01/07 05:00:00,0.8486335481,9.151173538,0,8.688985583,0,0.241018178,0.241018178,0.241018178,0.08394788064,0.01817667514,0.08996210506,0.3953027093
01/07 06:00:00,0.9317967334,10.19475295,0,9.435480958,0,0.2617247327,0.2617247327,0.2617247327,0.08394788064,0.01817667514,0.1065953922,0.4411260527
01/07 07:00:00,1.237767258,11.96941659,0,10.65321746,0,0.2955027415,0.2955027415,0.2955027415,0.1930801059,0.04180636071,0.1774742756,0.5096777745
01/07 08:00:00,1.631878507,11.26283308,0,9.788244034,0,0.2715098006,0.2715098006,0.2715098006,0.3945550487,0.08543037652,0.2810864593,0.5415708215
01/07 09:00:00,1.519464161,9.213113842,0,7.778410035,0,0.215760309,0.215760309,0.215760309,0.3777654765,0.08179504375,0.3660504839,0.4578668475
01/07 10:00:00,1.29983941,8.605707506,0,7.301358559,0,0.2025276852,0.2025276852,0.2025276852,0.1930801059,0.04180636071,0.4525175454,0.3896817125
01/07 11:00:00,1.277158808,7.924315334,0,6.772818216,0,0.1878668448,0.1878668448,0.1878668448,0.1595009665,0.0345356726,0.4761829433,0.3988463812
01/07 12:00:00,1.270609034,6.794327546,0,5.782815249,0,0.1604057898,0.1604057898,0.1604057898,0.1595009665,0.0345356726,0.4969720281,0.3989685768
01/07 13:00:00,1.22753686,5.937721074,0,5.033119285,0,0.139610456,0.139610456,0.139610456,0.1595009665,0.0345356726,0.4814159451,0.3922478197
01/07 14:00:00,1.191416316,5.692664064,0,4.849719361,0,0.1345232436,0.1345232436,0.1345232436,0.1595009665,0.0345356726,0.4368189035,0.4058115294
01/07 15:00:00,1.163258599,4.680414529,0,3.897824852,0,0.1081192546,0.1081192546,0.1081192546,0.167895801,0.03635335027,0.4020020896,0.4286621033
01/07 16:00:00,1.234052837,4.188157987,0,3.399582126,0,0.09429882028,0.09429882028,0.09429882028,0.2098696756,0.04544169348,0.4117264056,0.4524902419
01/07 17:00:00,1.560511104,4.676047052,0,3.805929939,0,0.1055702407,0.1055702407,0.1055702407,0.3525810724,0.07634203331,0.4705751059,0.5352166512
01/07 18:00:00,2.155939432,5.029584324,0,3.997108824,0,0.1108732287,0.1108732287,0.1108732287,0.654793535,0.1417780683,0.578065906,0.6502026943
01/07 19:00:00,2.555579031,4.505455686,0,3.317530854,0,0.09202285287,0.09202285287,0.09202285287,0.9737954681,0.2108494361,0.5227613937,0.7059238799
01/07 20:00:00,2.523086202,4.567066338,0,3.341923993,0,0.09269947844,0.09269947844,0.09269947844,1.032558912,0.2235731121,0.4253764414,0.7286522582
01/07 21:00:00,2.342913408,5.003675052,0,3.855827436,0,0.1069543153,0.1069543153,0.1069543153,0.8898475155,0.1926727497,0.3795104754,0.7537023526
01/07 22:00:00,2.139562664,5.174235127,0,4.135328391,0,0.1147072123,0.1147072123,0.1147072123,0.7471361211,0.1617724098,0.3596147321,0.7361061888
01/07 23:00:00,1.749701718,5.162028699,0,4.293006246,0,0.1190809369,0.1190809369,0.1190809369,0.5624508497,0.1217837268,0.2891546333,0.6370055714
02/07 1082616:00:00,1.370489718,5.559147741,0,4.878677567,0,0.1353264966,0.1353264966,0.1353264966,0.3861602118,0.08361269885,0.1916183221,0.5535459886
01/08 01:00:00,0.9927640241,5.770907337,0,5.289969907,0,0.1467350701,0.1467350701,0.1467350701,0.2014749428,0.04362401581,0.1228371479,0.4578668475
01/08 02:00:00,0.8412409538,5.928422462,0,5.533498978,0,0.1534901662,0.1534901662,0.1534901662,0.1175269902,0.02544735196,0.1029756859,0.4215747595
01/08 03:00:00,0.7845161549,6.103716529,0,5.731488588,0,0.1589820726,0.1589820726,0.1589820726,0.08394788064,0.01817667514,0.08649659032,0.4166869362
01/08 04:00:00,0.771375899,6.213797718,0,5.835175886,0,0.1618581878,0.1618581878,0.1618581878,0.08394788064,0.01817667514,0.07634560719,0.4108215483
01/08 05:00:00,0.7795338938,6.643945832,0,6.197862692,0,0.1719185237,0.1719185237,0.1719185237,0.08394788064,0.01817667514,0.08996210506,0.3953027093
