Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
05/17  05:00:00,0.6268652347,0.528638115,0,0,0,0,0,0,0.08387551639,0.01816100433,0.1177103405,0.3868923735
05/17  06:00:00,0.7915018121,0.8955300421,0,0,0,0,0,0,0.1191915531,0.02580774656,0.1792604211,0.4470160914
05/17  07:00:00,1.04292639,0.9880497242,0,0,0,0,0,0,0.1986524868,0.04301291094,0.2685469042,0.4749880885
05/17  08:00:00,0.9445625669,0.9393356229,0,0,0,0,0,0,0.1500929884,0.03249864883,0.3401699371,0.4015749927
05/17  09:00:00,0.933549694,0.8313163289,0,0,0.05112546523,0.01189924662,0.06302471185,0.01189924662,0.07946101533,0.01720516212,0.4118600127,0.341772792
05/17  10:00:00,1.063390718,0.7125572578,0,0,0.1476761535,0.03619331798,0.1838694715,0.03619331798,0.06621751265,0.01433763547,0.4289293764,0.3498107222
05/17  11:00:00,1.341205249,0.6069199209,0,0,0.3601224002,0.0837006544,0.4438230546,0.0837006544,0.06621751265,0.01433763547,0.4466831516,0.3499178946
05/17  12:00:00,1.761418964,0.5268422911,0,0,0.7204128729,0.1598533581,0.880266231,0.1598533581,0.06621751265,0.01433763547,0.4363481728,0.3440234124
05/17  13:00:00,2.170369224,0.4835256618,0,0,1.081441047,0.2337482436,1.315189291,0.2337482436,0.06621751265,0.01433763547,0.398479236,0.3559195491
05/17  14:00:00,2.62421625,0.4444596198,0,0,1.467980343,0.3105379056,1.778518249,0.3105379056,0.06621751265,0.01433763547,0.3689560641,0.3759607884
05/17  15:00:00,3.236098753,0.4531466174,0,0,1.955498833,0.4037572761,2.359256109,0.4037572761,0.06621751265,0.01433763547,0.3792020887,0.3968594069
05/17  16:00:00,3.714420787,0.5117663651,0,0,2.239613464,0.4647539725,2.704367437,0.4647539725,0.07063201371,0.01529347995,0.434486733,0.4694151235
05/17  17:00:00,4.275825346,0.6263529808,0,0,2.522156515,0.5209084419,3.043064957,0.5209084419,0.0882900172,0.01911684655,0.534863171,0.5702643544
05/17  18:00:00,4.049358907,0.7344113401,0,0,2.224807904,0.4801195377,2.704927442,0.4801195377,0.1545074787,0.03345448879,0.4871085273,0.61913497
05/17  19:00:00,3.561278394,0.7627970968,0,0,1.726433202,0.4009083859,2.127341588,0.4009083859,0.3090150592,0.06690895502,0.3987177545,0.6390690369
05/17  20:00:00,3.390165822,0.719794655,0,0,1.357938042,0.33475878,1.692696822,0.33475878,0.5429835759,0.1175686082,0.355651437,0.6610393794
05/17  21:00:00,3.220065093,0.6615924368,0,0,1.077361123,0.2759839631,1.353345086,0.2759839631,0.7107346275,0.1538906169,0.3362622098,0.6456065534
05/17  22:00:00,2.52850949,0.5581787447,0,0,0.7896686964,0.2083285925,0.9979972889,0.2083285925,0.556227047,0.1204361281,0.2749332913,0.5586897349
05/17  23:00:00,1.837638092,0.4457209678,0,0,0.5256536897,0.141937255,0.6675909447,0.141937255,0.3884760946,0.08411414196,0.1917399272,0.4854909839
05/17  24:00:00,1.15581608,0.323207184,0,0,0.281520266,0.07750771923,0.3590279852,0.07750771923,0.1986524868,0.04301291094,0.1333217048,0.4015749927
05/18  01:00:00,0.759929461,0.2700318315,0,0,0.08512719607,0.0237261323,0.1088533284,0.0237261323,0.1191915531,0.02580774656,0.1161060438,0.3697447891
05/18  02:00:00,0.5837228633,0.2588501183,0,0,0,0,0,0,0.07946101533,0.01720516212,0.1013727928,0.365457893
05/18  03:00:00,0.5693310118,0.2688210279,0,0,0,0,0,0,0.07946101533,0.01720516212,0.09212521671,0.3603136176
05/18  04:00:00,0.5669345761,0.3146436116,0,0,0,0,0,0,0.07946101533,0.01720516212,0.1033396762,0.3467027225
05/18  05:00:00,0.6268652347,0.5173644792,0,0,0,0,0,0,0.08387551639,0.01816100433,0.1177103405,0.3868923735
05/18  06:00:00,0.7915018121,0.8841777807,0,0,0,0,0,0,0.1191915531,0.02580774656,0.1792604211,0.4470160914
05/18  07:00:00,1.04292639,0.9782267417,0,0,0,0,0,0,0.1986524868,0.04301291094,0.2685469042,0.4749880885
05/18  08:00:00,0.9445625669,0.9323217628,0,0,0,0,0,0,0.1500929884,0.03249864883,0.3401699371,0.4015749927
05/18  09:00:00,0.8705249822,0.8319108359,0,0,0,0,0,0,0.07946101533,0.01720516212,0.4118600127,0.341772792
05/18  10:00:00,1.081608492,0.7181287814,0,0,0.1614429928,0.04064425292,0.2020872457,0.04064425292,0.06621751265,0.01433763547,0.4289293764,0.3498107222
05/18  11:00:00,1.296583152,0.6138389589,0,0,0.3210698347,0.07813112323,0.399200958,0.07813112323,0.06621751265,0.01433763547,0.4466831516,0.3499178946
05/18  12:00:00,1.592011381,0.5322157205,0,0,0.5766636468,0.1341950006,0.7108586474,0.1341950006,0.06621751265,0.01433763547,0.4363481728,0.3440234124
05/18  13:00:00,1.921067543,0.4881499178,0,0,0.8679832636,0.1979043462,1.06588761,0.1979043462,0.06621751265,0.01433763547,0.398479236,0.3559195491
05/18  14:00:00,2.221082702,0.4504867946,0,0,1.120450165,0.2549345363,1.375384701,0.2549345363,0.06621751265,0.01433763547,0.3689560641,0.3759607884
