Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
02/01 22:00:00,2.084879993,4.033593716,0,3.079405908,0,0.09213367671,0.09213367671,0.09213367671,0.7518711626,0.1627976571,0.3179213792,0.739930117
02/01 23:00:00,1.709811921,4.538773021,0,3.735566304,0,0.1117529117,0.1117529117,0.1117529117,0.560217708,0.1213001996,0.2560004103,0.6403146912
03/01 1078296:00:00,1.348534226,4.755132218,0,4.118940675,0,0.1232593244,0.1232593244,0.1232593244,0.3906781814,0.08459092245,0.1733582456,0.5564215521
02/02 01:00:00,0.9540192071,4.349549271,0,3.88889277,0,0.1163931603,0.1163931603,0.1163931603,0.1990247292,0.04309348752,0.1150364534,0.4602453766
02/02 02:00:00,0.8103695639,4.54616205,0,4.164653292,0,0.1246590481,0.1246590481,0.1246590481,0.117940602,0.02553688651,0.09824226904,0.4237647583
02/02 03:00:00,0.7941528742,6.145300633,0,5.783425296,0,0.1731101772,0.1731101772,0.1731101772,0.08108414636,0.01755660778,0.08332439911,0.4188515437
02/02 04:00:00,0.7837940147,6.294967612,0,5.924914067,0,0.1773409507,0.1773409507,0.1773409507,0.08108414636,0.01755660778,0.07463062367,0.4129556862
02/02 05:00:00,0.7816910039,6.403483173,0,5.967890554,0,0.1787423913,0.1787423913,0.1787423913,0.08108414636,0.01755660778,0.08672562857,0.3973562298
02/02 06:00:00,0.8611889909,6.999302103,0,6.283921842,0,0.1882414887,0.1882414887,0.1882414887,0.08845543138,0.01915266488,0.1016957893,0.4434176166
02/02 07:00:00,1.117128149,8.353550961,0,7.122750339,0,0.2133748706,0.2133748706,0.2133748706,0.1695395266,0.03670927717,0.1649530237,0.5123254512
02/02 08:00:00,1.439443632,6.999228332,0,5.626005319,0,0.1685689404,0.1685689404,0.1685689404,0.339079155,0.07341855435,0.2562668063,0.5443841764
02/02 09:00:00,1.310741016,5.81025526,0,4.487496063,0,0.1345359309,0.1345359309,0.1345359309,0.3022226803,0.06543826885,0.3280727598,0.4602453766
02/02 10:00:00,1.078629799,4.10502403,0,2.919768453,0,0.08750574579,0.08750574579,0.08750574579,0.1474257028,0.03192109685,0.3998452204,0.3917060331
02/02 11:00:00,1.054089269,3.462983056,0,2.430644247,0,0.0728181913,0.0728181913,0.0728181913,0.117940602,0.02553688651,0.4166492785,0.4009183104
02/02 12:00:00,1.03287631,1.987794322,0,1.086835341,0,0.03252793615,0.03252793615,0.03252793615,0.117940602,0.02553688651,0.4356037447,0.4010411408
02/02 13:00:00,0.9834880398,0.8001715343,0,0,0,0,0,0,0.117940602,0.02553688651,0.4254990806,0.3942854707
