Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
10/24  15:00:00,2.693613617,0.5243686521,0,0,1.388554971,0.3610088134,1.749563784,0.3610088134,0.1360534479,0.02945873885,0.3751640648,0.3831475814
10/24  16:00:00,2.836880619,0.5862581813,0,0,1.366173545,0.3552946235,1.721468169,0.3552946235,0.1700668353,0.03682342921,0.4350997485,0.4531964371
10/24  17:00:00,2.763884976,0.7142198338,0,0,1.034693683,0.276157126,1.310850808,0.276157126,0.2789095916,0.06039044285,0.542946891,0.5505612424
10/24  18:00:00,2.900764899,0.8291888411,0,0,0.9002787419,0.2420982154,1.142376957,0.2420982154,0.5102005033,0.1104703102,0.4897477907,0.5977433373
10/24  19:00:00,2.955131273,0.8561018665,0,0,0.7471748927,0.2009762503,0.948151143,0.2009762503,0.8027154916,0.1738066156,0.3932433575,0.6169886654
10/24  20:00:00,2.836295664,0.8012510913,0,0,0.5950881712,0.1600835598,0.7551717311,0.1600835598,0.8843475588,0.1914818815,0.3468685779,0.6381999142
10/24  21:00:00,2.436879267,0.7327741337,0,0,0.445371947,0.1198026491,0.5651745961,0.1198026491,0.7414914151,0.1605501775,0.3261367735,0.6233003053
10/24  22:00:00,1.803316245,0.6172663817,0,0,0.2372579036,0.06383011726,0.3010880208,0.06383011726,0.5578191832,0.1207808631,0.2640156425,0.5393865358
10/24  23:00:00,1.257612529,0.4940513065,0,0,0.09143126627,0.02459779499,0.1160290613,0.02459779499,0.3877523504,0.08395743394,0.1809308202,0.468716863
10/24  24:00:00,0.7752693074,0.5391738304,0,0.1781924272,0,0.004942765036,0.004942765036,0.004942765036,0.1972775244,0.04271517698,0.1224076013,0.3877002397
10/25  01:00:00,0.6501912861,0.9727937962,0,0.6699519078,0,0.01858336472,0.01858336472,0.01858336472,0.122448153,0.02651287625,0.1054510958,0.3569697964
10/25  02:00:00,0.5887296082,1.223621451,0,0.9346512947,0,0.02592569063,0.02592569063,0.02592569063,0.08163207865,0.01767525008,0.09043957272,0.3528310161
